p_sca_infomap_strict_05	Chinese-180-18	0.05	05	0.9924159356725142	0.462170982294546	0.630647563468481
p_sca_infomap_loose_05	Chinese-180-18	0.05	05	0.990850233266686	0.4611657777766151	0.6293955645244533
p_sca_infomap_05	Chinese-180-18	0.05	05	0.9759430318156017	0.42177424967004107	0.5889998577211677
f_sca_infomap_strict_05	Chinese-180-18	0.05	05	0.9896290204678363	0.4901581781016937	0.6556006946647287
f_sca_infomap_loose_05	Chinese-180-18	0.05	05	0.9941977339181286	0.2749444080799732	0.43076200595816233
p_sca_mcl_strict_05	Chinese-180-18	0.05	05	1.0	0.3376267470539884	0.5048145871747604
p_sca_mcl_loose_05	Chinese-180-18	0.05	05	1.0	0.1538013399359113	0.2665993436000938
p_sca_mcl_05	Chinese-180-18	0.05	05	1.0	0.23939478007116852	0.38630916302136115
f_sca_mcl_strict_05	Chinese-180-18	0.05	05	1.0	0.3376267470539884	0.5048145871747604
f_sca_mcl_loose_05	Chinese-180-18	0.05	05	1.0	0.1538013399359113	0.2665993436000938
p_sca_upgma_strict_05	Chinese-180-18	0.05	05	0.9955707762557077	0.41835983998018744	0.5891474812987575
p_sca_upgma_loose_05	Chinese-180-18	0.05	05	0.9924804873405672	0.3849508868301378	0.5547372463377772
p_sca_upgma_05	Chinese-180-18	0.05	05	0.981264160898849	0.36602542497769763	0.5331706490920592
f_sca_upgma_strict_05	Chinese-180-18	0.05	05	0.9914611872146117	0.44371216799077845	0.613059587905669
f_sca_upgma_loose_05	Chinese-180-18	0.05	05	0.9952968036529679	0.23452762841566513	0.37960637769700073
p_lexstat_infomap_strict_05	Chinese-180-18	0.05	05	1.0	0.3376914527572252	0.5048869110454159
p_lexstat_infomap_loose_05	Chinese-180-18	0.05	05	1.0	0.15421436915028047	0.26721963141701544
p_lexstat_infomap_05	Chinese-180-18	0.05	05	0.9988050529190851	0.24644280873761565	0.3953402855801284
f_lexstat_infomap_strict_05	Chinese-180-18	0.05	05	1.0	0.33774127960891553	0.5049425995251535
f_lexstat_infomap_loose_05	Chinese-180-18	0.05	05	1.0	0.15392307873373517	0.2667822172386805
p_lexstat_mcl_strict_05	Chinese-180-18	0.05	05	1.0	0.3376267470539884	0.5048145871747604
p_lexstat_mcl_loose_05	Chinese-180-18	0.05	05	1.0	0.1538013399359113	0.2665993436000938
p_lexstat_mcl_05	Chinese-180-18	0.05	05	1.0	0.23939478007116852	0.38630916302136115
f_lexstat_mcl_strict_05	Chinese-180-18	0.05	05	1.0	0.3376267470539884	0.5048145871747604
f_lexstat_mcl_loose_05	Chinese-180-18	0.05	05	1.0	0.1538013399359113	0.2665993436000938
p_lexstat_upgma_strict_05	Chinese-180-18	0.05	05	1.0	0.3376914527572252	0.5048869110454159
p_lexstat_upgma_loose_05	Chinese-180-18	0.05	05	1.0	0.15421436915028047	0.26721963141701544
p_lexstat_upgma_05	Chinese-180-18	0.05	05	0.9988050529190851	0.24644280873761565	0.3953402855801284
f_lexstat_upgma_strict_05	Chinese-180-18	0.05	05	1.0	0.33774127960891553	0.5049425995251535
f_lexstat_upgma_loose_05	Chinese-180-18	0.05	05	1.0	0.15392307873373517	0.2667822172386805
p_sca_infomap_strict_10	Chinese-180-18	0.1	10	0.9775913389842649	0.5693215643351057	0.7195800477152862
p_sca_infomap_loose_10	Chinese-180-18	0.1	10	0.9657932008192412	0.6510750261658372	0.7778046757300504
p_sca_infomap_10	Chinese-180-18	0.1	10	0.9360616476070635	0.55222851765125	0.6946494012456459
f_sca_infomap_strict_10	Chinese-180-18	0.1	10	0.9732177190761945	0.5778808082944602	0.7251684302732222
f_sca_infomap_loose_10	Chinese-180-18	0.1	10	0.9857990214819622	0.3454931160483656	0.5116634675857897
p_sca_mcl_strict_10	Chinese-180-18	0.1	10	0.9953221978824388	0.38154190873670835	0.5516261617431002
p_sca_mcl_loose_10	Chinese-180-18	0.1	10	0.9926652543673812	0.26729716592681335	0.421181782778038
p_sca_mcl_10	Chinese-180-18	0.1	10	0.9840474460481285	0.3092068207915664	0.4705558529401219
f_sca_mcl_strict_10	Chinese-180-18	0.1	10	0.9924109589041097	0.38121258990231915	0.5508344003275275
f_sca_mcl_loose_10	Chinese-180-18	0.1	10	0.9960730593607305	0.1939722441598651	0.3247112124215692
p_sca_upgma_strict_10	Chinese-180-18	0.1	10	0.9834250096246259	0.5505640757575226	0.7059222085220136
p_sca_upgma_loose_10	Chinese-180-18	0.1	10	0.9707379997335929	0.6146874965152562	0.7527323261046022
p_sca_upgma_10	Chinese-180-18	0.1	10	0.9490891842120944	0.5262764929808933	0.67709766482239
f_sca_upgma_strict_10	Chinese-180-18	0.1	10	0.9776198468685448	0.5632121041701436	0.7146883612611452
f_sca_upgma_loose_10	Chinese-180-18	0.1	10	0.9886073512752979	0.33131589775709835	0.4963036030423057
p_lexstat_infomap_strict_10	Chinese-180-18	0.1	10	1.0	0.3414010629839316	0.5090216079365387
p_lexstat_infomap_loose_10	Chinese-180-18	0.1	10	1.0	0.16147237276544082	0.2780477203792262
p_lexstat_infomap_10	Chinese-180-18	0.1	10	0.9988050529190851	0.2531557371520068	0.40393154713498974
f_lexstat_infomap_strict_10	Chinese-180-18	0.1	10	1.0	0.34354511043491226	0.5114009314115325
f_lexstat_infomap_loose_10	Chinese-180-18	0.1	10	1.0	0.15772497242442457	0.27247399197778077
p_lexstat_mcl_strict_10	Chinese-180-18	0.1	10	1.0	0.3379958079738851	0.5052270058838362
p_lexstat_mcl_loose_10	Chinese-180-18	0.1	10	1.0	0.1545836670483219	0.2677738676894903
p_lexstat_mcl_10	Chinese-180-18	0.1	10	1.0	0.24030961466420336	0.38749939825188545
f_lexstat_mcl_strict_10	Chinese-180-18	0.1	10	1.0	0.338326444725459	0.5055962931299058
f_lexstat_mcl_loose_10	Chinese-180-18	0.1	10	1.0	0.15427432553852122	0.2673096371030262
p_lexstat_upgma_strict_10	Chinese-180-18	0.1	10	1.0	0.34125947168037796	0.5088642114159103
p_lexstat_upgma_loose_10	Chinese-180-18	0.1	10	1.0	0.1597031593591752	0.275420754130606
p_lexstat_upgma_10	Chinese-180-18	0.1	10	0.9988050529190851	0.25196370592032935	0.402412709538669
f_lexstat_upgma_strict_10	Chinese-180-18	0.1	10	1.0	0.3434035191313587	0.5112440368674969
f_lexstat_upgma_loose_10	Chinese-180-18	0.1	10	1.0	0.15757447237587618	0.27224939066332515
p_sca_infomap_strict_15	Chinese-180-18	0.15000000000000002	15	0.9675222141065757	0.5837268236539599	0.7281470029730464
p_sca_infomap_loose_15	Chinese-180-18	0.15000000000000002	15	0.9443925928588311	0.7007879637520991	0.8045548064286047
p_sca_infomap_15	Chinese-180-18	0.15000000000000002	15	0.9033479643833661	0.5763518849664558	0.7037188011903023
f_sca_infomap_strict_15	Chinese-180-18	0.15000000000000002	15	0.9631735724592875	0.5857615691526679	0.7284876532441357
f_sca_infomap_loose_15	Chinese-180-18	0.15000000000000002	15	0.9829642579642587	0.3530209965170796	0.5194773231564308
p_sca_mcl_strict_15	Chinese-180-18	0.15000000000000002	15	0.9814976400913896	0.4528253004551932	0.6197306773899601
p_sca_mcl_loose_15	Chinese-180-18	0.15000000000000002	15	0.9607966334282129	0.4706304832266533	0.6317893221550411
p_sca_mcl_15	Chinese-180-18	0.15000000000000002	15	0.9327893706296817	0.42786825255875216	0.5866442097042193
f_sca_mcl_strict_15	Chinese-180-18	0.15000000000000002	15	0.9757528621377104	0.44008029904206214	0.6065822204685433
f_sca_mcl_loose_15	Chinese-180-18	0.15000000000000002	15	0.988864766246046	0.2490556158827741	0.3978968711358626
p_sca_upgma_strict_15	Chinese-180-18	0.15000000000000002	15	0.9719188396780278	0.5778561377758591	0.7247881467935892
p_sca_upgma_loose_15	Chinese-180-18	0.15000000000000002	15	0.9478501708840951	0.686679094947457	0.7963991971197398
p_sca_upgma_15	Chinese-180-18	0.15000000000000002	15	0.9192729679093241	0.5649254086004869	0.6997995217226601
f_sca_upgma_strict_15	Chinese-180-18	0.15000000000000002	15	0.9650004955362106	0.5819217419442309	0.7260284398705306
f_sca_upgma_loose_15	Chinese-180-18	0.15000000000000002	15	0.9835549173049181	0.349182714395354	0.5153908280405903
p_lexstat_infomap_strict_15	Chinese-180-18	0.15000000000000002	15	0.9996347031963471	0.36801227626191774	0.5379719300069867
p_lexstat_infomap_loose_15	Chinese-180-18	0.15000000000000002	15	1.0	0.20481032521050316	0.3399876659833886
p_lexstat_infomap_15	Chinese-180-18	0.15000000000000002	15	0.9983213838625241	0.28631253312040955	0.4450013665422307
f_lexstat_infomap_strict_15	Chinese-180-18	0.15000000000000002	15	0.9992228926677638	0.37321481252775884	0.5434487600401741
f_lexstat_infomap_loose_15	Chinese-180-18	0.15000000000000002	15	1.0	0.1816104137024741	0.3073947412724869
